Thumb_Metacarpal_X,Thumb_Metacarpal_Y,Thumb_Metacarpal_Z,Thumb_Proximal_X,Thumb_Proximal_Y,Thumb_Proximal_Z,Thumb_Intermediate_X,Thumb_Intermediate_Y,Thumb_Intermediate_Z,Thumb_Distal_X,Thumb_Distal_Y,Thumb_Distal_Z,Index_Metacarpal_X,Index_Metacarpal_Y,Index_Metacarpal_Z,Index_Proximal_X,Index_Proximal_Y,Index_Proximal_Z,Index_Intermediate_X,Index_Intermediate_Y,Index_Intermediate_Z,Index_Distal_X,Index_Distal_Y,Index_Distal_Z,Middle_Metacarpal_X,Middle_Metacarpal_Y,Middle_Metacarpal_Z,Middle_Proximal_X,Middle_Proximal_Y,Middle_Proximal_Z,Middle_Intermediate_X,Middle_Intermediate_Y,Middle_Intermediate_Z,Middle_Distal_X,Middle_Distal_Y,Middle_Distal_Z,Ring_Metacarpal_X,Ring_Metacarpal_Y,Ring_Metacarpal_Z,Ring_Proximal_X,Ring_Proximal_Y,Ring_Proximal_Z,Ring_Intermediate_X,Ring_Intermediate_Y,Ring_Intermediate_Z,Ring_Distal_X,Ring_Distal_Y,Ring_Distal_Z,Pinky_Metacarpal_X,Pinky_Metacarpal_Y,Pinky_Metacarpal_Z,Pinky_Proximal_X,Pinky_Proximal_Y,Pinky_Proximal_Z,Pinky_Intermediate_X,Pinky_Intermediate_Y,Pinky_Intermediate_Z,Pinky_Distal_X,Pinky_Distal_Y,Pinky_Distal_Z
0.0,0.0,0.0,-0.982,-0.129,-0.141,-0.942,-0.213,-0.261,-0.918,-0.248,-0.311,-0.843,-0.138,-0.521,-0.485,-0.846,-0.223,0.128,-0.964,0.235,0.438,-0.789,0.431,-0.761,-0.162,-0.628,-0.552,-0.816,-0.172,0.01,-0.943,0.334,0.277,-0.815,0.509,-0.655,-0.189,-0.732,-0.552,-0.799,-0.238,-0.106,-0.917,0.386,0.096,-0.811,0.577,-0.542,-0.171,-0.823,-0.587,-0.776,-0.23,-0.263,-0.851,0.454,-0.084,-0.741,0.666
0.0,0.0,0.0,-0.97,-0.173,-0.17,-0.884,-0.314,-0.346,-0.751,-0.433,-0.499,-0.859,0.01,-0.512,-0.429,-0.896,-0.117,0.454,-0.775,0.441,0.81,-0.166,0.562,-0.782,-0.016,-0.623,-0.54,-0.839,-0.066,0.293,-0.753,0.59,0.659,-0.302,0.689,-0.681,-0.047,-0.731,-0.56,-0.822,-0.105,0.119,-0.764,0.634,0.455,-0.413,0.789,-0.568,-0.036,-0.822,-0.626,-0.777,-0.064,-0.061,-0.705,0.707,0.282,-0.395,0.874
0.0,0.0,0.0,-0.991,-0.015,-0.131,-0.961,-0.062,-0.27,-0.947,-0.076,-0.312,-0.81,-0.137,-0.57,-0.788,0.02,-0.615,-0.798,-0.219,-0.562,-0.738,-0.499,-0.455,-0.723,-0.15,-0.675,-0.656,-0.048,-0.753,-0.682,-0.369,-0.632,-0.618,-0.665,-0.418,-0.611,-0.163,-0.775,-0.563,-0.225,-0.795,-0.543,-0.66,-0.519,-0.408,-0.898,-0.165,-0.495,-0.134,-0.859,-0.441,-0.353,-0.825,-0.521,-0.796,-0.307,-0.452,-0.889,0.078
0.0,0.0,0.0,-0.981,0.011,-0.196,-0.939,-0.039,-0.34,-0.801,-0.129,-0.585,-0.601,-0.18,-0.779,-0.587,0.23,-0.776,-0.616,-0.224,-0.756,-0.398,-0.816,-0.42,-0.487,-0.184,-0.854,-0.331,0.21,-0.92,-0.38,-0.161,-0.911,-0.326,-0.76,-0.562,-0.35,-0.189,-0.918,-0.142,0.193,-0.971,-0.204,-0.142,-0.969,-0.249,-0.707,-0.662,-0.217,-0.15,-0.965,0.146,0.197,-0.969,0.005,-0.181,-0.984,-0.212,-0.691,-0.691
0.0,0.0,0.0,-0.729,-0.195,-0.656,-0.657,-0.249,-0.711,-0.786,-0.144,-0.601,-0.222,-0.36,-0.906,-0.094,-0.046,-0.995,-0.128,-0.436,-0.891,-0.126,-0.741,-0.66,-0.086,-0.364,-0.927,0.107,-0.088,-0.99,0.077,-0.401,-0.913,0.022,-0.773,-0.634,0.065,-0.365,-0.929,0.245,-0.125,-0.961,0.199,-0.454,-0.869,0.095,-0.824,-0.559,0.204,-0.32,-0.925,0.422,-0.103,-0.901,0.285,-0.479,-0.83,0.113,-0.763,-0.637
0.0,0.0,0.0,-0.527,-0.256,-0.81,-0.503,-0.218,-0.836,-0.5,-0.213,-0.84,0.05,-0.511,-0.858,0.323,-0.154,-0.934,0.238,-0.509,-0.828,0.119,-0.844,-0.524,0.184,-0.524,-0.832,0.469,-0.259,-0.844,0.339,-0.652,-0.678,0.065,-0.966,-0.25,0.326,-0.531,-0.782,0.574,-0.262,-0.776,0.423,-0.657,-0.624,0.107,-0.964,-0.244,0.46,-0.491,-0.74,0.749,-0.212,-0.628,0.553,-0.617,-0.56,0.192,-0.921,-0.34
0.0,0.0,0.0,-0.855,-0.406,0.323,-0.854,-0.388,0.346,-0.85,-0.483,0.21,-0.97,-0.169,-0.174,-0.976,-0.217,-0.014,-0.779,-0.626,0.037,-0.317,-0.944,0.09,-0.937,-0.164,-0.307,-0.977,-0.038,-0.211,-0.952,-0.27,-0.144,-0.842,-0.538,-0.047,-0.881,-0.158,-0.447,-0.917,0.033,-0.399,-0.926,-0.152,-0.346,-0.893,-0.363,-0.267,-0.815,-0.11,-0.568,-0.755,0.066,-0.653,-0.797,-0.093,-0.597,-0.82,-0.252,-0.514
0.0,0.0,0.0,-0.991,-0.117,-0.059,-0.952,-0.231,-0.202,-0.726,-0.464,-0.508,-0.742,-0.311,-0.594,-0.809,0.029,-0.587,-0.811,-0.327,-0.486,-0.514,-0.849,-0.125,-0.644,-0.334,-0.688,-0.589,-0.017,-0.808,-0.634,-0.339,-0.695,-0.468,-0.865,-0.18,-0.523,-0.355,-0.775,-0.423,-0.089,-0.902,-0.485,-0.447,-0.751,-0.386,-0.911,-0.143,-0.402,-0.33,-0.854,-0.133,-0.111,-0.985,-0.306,-0.524,-0.795,-0.428,-0.898,-0.102
0.0,0.0,0.0,-0.613,-0.612,-0.5,-0.472,-0.679,-0.562,-0.169,-0.753,-0.636,-0.463,-0.261,-0.847,-0.386,-0.317,-0.866,0.19,-0.968,0.163,0.379,-0.701,0.604,-0.341,-0.245,-0.907,-0.248,-0.481,-0.841,0.122,-0.915,0.385,0.229,-0.622,0.749,-0.199,-0.226,-0.954,-0.155,-0.66,-0.735,0.009,-0.795,0.606,0.074,-0.469,0.88,-0.07,-0.164,-0.984,-0.166,-0.86,-0.483,-0.121,-0.479,0.869,-0.035,-0.052,0.998
0.0,0.0,0.0,-0.682,-0.433,-0.59,-0.23,-0.583,-0.779,0.317,-0.574,-0.755,-0.657,-0.178,-0.732,-0.07,-0.998,0.007,0.639,-0.183,0.747,0.576,0.542,0.612,-0.548,-0.186,-0.815,-0.126,-0.985,0.117,0.502,0.001,0.865,0.459,0.691,0.558,-0.416,-0.195,-0.888,-0.167,-0.973,0.159,0.348,0.031,0.937,0.377,0.726,0.576,-0.286,-0.16,-0.945,-0.342,-0.93,0.135,0.162,-0.048,0.986,0.384,0.691,0.612
0.0,0.0,0.0,-0.999,0.026,0.026,-0.995,-0.027,-0.093,-0.965,-0.095,-0.245,-0.748,-0.234,-0.621,-0.744,0.365,-0.56,-0.794,0.177,-0.582,-0.813,-0.193,-0.549,-0.653,-0.231,-0.721,-0.532,0.316,-0.785,-0.532,0.316,-0.785,-0.532,0.316,-0.785,-0.535,-0.227,-0.814,-0.35,0.331,-0.877,-0.35,0.331,-0.877,-0.254,0.386,-0.887,-0.419,-0.179,-0.89,-0.128,0.312,-0.942,-0.128,0.312,-0.942,-0.271,-0.004,-0.963
0.0,0.0,0.0,-0.922,-0.324,-0.213,-0.905,-0.365,-0.218,-0.889,-0.401,-0.223,-0.79,-0.084,-0.608,-0.598,-0.592,-0.54,0.263,-0.954,0.142,0.629,-0.62,0.47,-0.699,-0.08,-0.71,-0.39,-0.873,-0.294,0.491,-0.657,0.572,0.697,-0.08,0.713,-0.584,-0.077,-0.808,-0.363,-0.893,-0.267,0.389,-0.58,0.716,0.585,0.106,0.804,-0.467,-0.033,-0.884,-0.439,-0.868,-0.231,0.209,-0.543,0.813,0.481,0.113,0.869
0.0,0.0,0.0,-0.84,-0.424,-0.338,-0.456,-0.541,-0.707,0.061,-0.497,-0.865,-0.774,-0.237,-0.587,0.13,-0.991,-0.043,0.734,-0.04,0.678,0.439,0.726,0.53,-0.685,-0.232,-0.691,0.047,-0.992,0.116,0.659,0.146,0.738,0.434,0.785,0.442,-0.571,-0.224,-0.79,-0.022,-0.985,0.169,0.564,0.125,0.817,0.41,0.794,0.45,-0.461,-0.173,-0.87,-0.218,-0.957,0.19,0.476,0.055,0.878,0.492,0.723,0.485
0.0,0.0,0.0,-0.929,-0.225,-0.294,-0.811,-0.333,-0.481,-0.642,-0.421,-0.641,-0.748,-0.165,-0.643,-0.725,-0.346,-0.596,-0.456,-0.811,-0.367,-0.089,-0.994,-0.062,-0.651,-0.17,-0.74,-0.637,-0.303,-0.709,-0.473,-0.785,-0.399,-0.14,-0.989,0.053,-0.53,-0.175,-0.83,-0.535,-0.364,-0.762,-0.419,-0.835,-0.358,-0.19,-0.977,0.098,-0.409,-0.137,-0.902,-0.407,-0.358,-0.84,-0.449,-0.797,-0.403,-0.367,-0.929,0.041
0.0,0.0,0.0,-0.987,0.137,-0.089,-0.979,0.129,-0.159,-0.974,0.126,-0.186,-0.701,-0.076,-0.709,-0.687,0.412,-0.599,-0.734,0.235,-0.638,-0.757,-0.057,-0.651,-0.598,-0.071,-0.799,-0.458,0.441,-0.772,-0.458,0.441,-0.772,-0.483,0.303,-0.822,-0.47,-0.068,-0.88,-0.265,0.457,-0.849,-0.265,0.457,-0.849,-0.217,0.439,-0.872,-0.344,-0.024,-0.939,0.006,0.404,-0.915,0.006,0.404,-0.915,0.066,0.4,-0.914
0.0,0.0,0.0,-0.986,-0.067,-0.152,-0.954,-0.145,-0.261,-0.854,-0.277,-0.441,-0.754,0.064,-0.654,-0.711,-0.242,-0.66,-0.05,-0.998,-0.04,0.42,-0.817,0.395,-0.657,0.063,-0.751,-0.635,-0.483,-0.603,0.089,-0.95,0.298,0.442,-0.643,0.625,-0.537,0.057,-0.842,-0.564,-0.455,-0.689,-0.075,-0.941,0.331,0.25,-0.652,0.716,-0.41,0.09,-0.907,-0.55,-0.476,-0.687,-0.235,-0.874,0.425,0.051,-0.625,0.779
0.0,0.0,0.0,-0.935,-0.115,0.337,-0.982,-0.187,-0.031,-0.48,-0.233,-0.846,-0.986,0.141,0.091,-0.782,-0.596,0.182,0.838,-0.545,-0.001,0.981,0.142,-0.129,-0.995,0.095,-0.037,-0.742,-0.587,0.323,0.768,-0.639,0.041,0.94,0.228,-0.254,-0.983,0.038,-0.177,-0.676,-0.618,0.4,0.869,-0.474,0.143,0.926,0.279,-0.253,-0.948,0.022,-0.318,-0.709,-0.513,0.485,0.768,-0.541,0.344,0.923,0.251,-0.291
